Dataset,Resample,Classifier,Accuracy,BalancedAccuracy,LogLoss,ROCAUC,F1
AllGestureWiimoteX,14,extra_trees,0.6485714285714286,0.6485714285714285,1.0327564615594957,0.938714285714286,0.6463833161607667
AllGestureWiimoteX,14,random_forest,0.6271428571428571,0.6271428571428571,1.1169184529070812,0.9324410430839001,0.6260870834501467
AllGestureWiimoteX,14,ridge,0.5271428571428571,0.5271428571428571,17.04349895971111,0.7373015873015872,0.5279943004604759
AllGestureWiimoteX,15,extra_trees,0.6957142857142857,0.6957142857142857,0.9951435446835081,0.9458185941043085,0.6911301751314315
AllGestureWiimoteX,15,random_forest,0.64,0.6399999999999999,1.0734697239379911,0.9322811791383221,0.6355579085845404
AllGestureWiimoteX,15,ridge,0.5314285714285715,0.5314285714285714,16.889026159472035,0.7396825396825397,0.5334641521985257
AllGestureWiimoteX,16,extra_trees,0.7042857142857143,0.7042857142857143,0.928435398534668,0.9549705215419502,0.7058920608713499
AllGestureWiimoteX,16,random_forest,0.6914285714285714,0.6914285714285715,0.9651807925175806,0.9502879818594107,0.6890162135465401
AllGestureWiimoteX,16,ridge,0.5385714285714286,0.5385714285714286,16.631571492406916,0.7436507936507937,0.5391833438503745
AllGestureWiimoteX,17,extra_trees,0.6685714285714286,0.6685714285714287,1.1157687886027794,0.9389580498866213,0.6631612260352634
AllGestureWiimoteX,17,random_forest,0.6271428571428571,0.6271428571428571,1.0402522583891494,0.9298798185941043,0.6229915596887172
AllGestureWiimoteX,17,ridge,0.55,0.55,16.219644025102717,0.75,0.5502984636257163
AllGestureWiimoteX,18,extra_trees,0.7014285714285714,0.7014285714285714,0.9434080731033303,0.947810657596372,0.6978720589568959
AllGestureWiimoteX,18,random_forest,0.6514285714285715,0.6514285714285715,1.0198488421955305,0.9436020408163266,0.6446344268361575
AllGestureWiimoteX,18,ridge,0.53,0.53,16.94051709288506,0.7388888888888888,0.524029370933049
AllGestureWiimoteX,19,extra_trees,0.6571428571428571,0.6571428571428571,1.1335198638930768,0.9359002267573697,0.6512277432420538
AllGestureWiimoteX,19,random_forest,0.6271428571428571,0.6271428571428571,1.173252020301349,0.9323684807256235,0.6197116386870194
AllGestureWiimoteX,19,ridge,0.5185714285714286,0.5185714285714285,17.352444560189255,0.7325396825396826,0.5145900926533747
AllGestureWiimoteX,20,extra_trees,0.6828571428571428,0.6828571428571428,1.0726332720063747,0.9436904761904761,0.6744760301656995
AllGestureWiimoteX,20,random_forest,0.6342857142857142,0.6342857142857142,1.038831404803704,0.9352108843537417,0.6226732223856647
AllGestureWiimoteX,20,ridge,0.51,0.51,17.661390160667402,0.7277777777777777,0.5012633580466109
AllGestureWiimoteX,21,extra_trees,0.6957142857142857,0.6957142857142857,0.9406658319045142,0.9502800453514739,0.6952512825984226
AllGestureWiimoteX,21,random_forest,0.66,0.66,0.9836433449773082,0.9454058956916099,0.6563180803077099
AllGestureWiimoteX,21,ridge,0.5528571428571428,0.5528571428571428,16.116662158276668,0.7515873015873017,0.5491912893119122
AllGestureWiimoteX,22,extra_trees,0.6671428571428571,0.6671428571428571,1.2100476462251988,0.9391224489795917,0.6633255361924882
AllGestureWiimoteX,22,random_forest,0.6114285714285714,0.6114285714285714,1.3587381628150328,0.928672335600907,0.6075583093990113
AllGestureWiimoteX,22,ridge,0.5471428571428572,0.5471428571428573,16.322625891928766,0.7484126984126984,0.5458135212560883
AllGestureWiimoteX,23,extra_trees,0.6728571428571428,0.6728571428571428,1.125679059027384,0.9403424036281179,0.6724571493310839
AllGestureWiimoteX,23,random_forest,0.6271428571428571,0.6271428571428572,1.124969317942381,0.9346201814058956,0.6254905283778058
AllGestureWiimoteX,23,ridge,0.5371428571428571,0.5371428571428571,16.683062425819937,0.7428571428571427,0.537180002395066
AllGestureWiimoteX,24,extra_trees,0.6685714285714286,0.6685714285714285,1.0989754911798026,0.9420589569160996,0.6635571470514015
AllGestureWiimoteX,24,random_forest,0.6328571428571429,0.6328571428571429,1.0274571420163512,0.934767573696145,0.6274430703000258
AllGestureWiimoteX,24,ridge,0.55,0.55,16.219644025102717,0.75,0.5302808517267429
AllGestureWiimoteX,25,extra_trees,0.6928571428571428,0.6928571428571428,1.1049954843661234,0.9364886621315194,0.6959922188306624
AllGestureWiimoteX,25,random_forest,0.6657142857142857,0.6657142857142857,1.150172141441023,0.9319739229024945,0.6670587460467133
AllGestureWiimoteX,25,ridge,0.5757142857142857,0.5757142857142858,15.292807223668275,0.7642857142857142,0.5794726791393783
AllGestureWiimoteX,26,extra_trees,0.6842857142857143,0.6842857142857144,1.1762731314644066,0.9354988662131519,0.6848065336440582
AllGestureWiimoteX,26,random_forest,0.64,0.6399999999999999,1.1384443108006903,0.9288367346938776,0.6374431243905595
AllGestureWiimoteX,26,ridge,0.5428571428571428,0.5428571428571429,16.47709869216784,0.7460317460317462,0.5485823283821647
AllGestureWiimoteX,27,extra_trees,0.6528571428571428,0.6528571428571428,0.9739426488193513,0.9431190476190477,0.6505061022608571
AllGestureWiimoteX,27,random_forest,0.6414285714285715,0.6414285714285715,1.0453936055865314,0.9395068027210884,0.6396372182287818
AllGestureWiimoteX,27,ridge,0.5785714285714286,0.5785714285714286,15.189825356842228,0.7658730158730158,0.5763535884108048
AllGestureWiimoteX,28,extra_trees,0.6742857142857143,0.6742857142857143,1.0110989650111217,0.9409013605442176,0.6716846605017818
AllGestureWiimoteX,28,random_forest,0.6342857142857142,0.6342857142857142,1.0110285324010908,0.9353027210884354,0.6313196071657856
AllGestureWiimoteX,28,ridge,0.5285714285714286,0.5285714285714286,16.992008026298084,0.738095238095238,0.5285994598648821
AllGestureWiimoteX,29,extra_trees,0.6942857142857143,0.6942857142857143,1.0013193605919741,0.9439535147392292,0.6905276989562611
AllGestureWiimoteX,29,random_forest,0.6528571428571428,0.6528571428571428,1.0091731617493944,0.9353718820861676,0.6489836100482942
AllGestureWiimoteX,29,ridge,0.5442857142857143,0.5442857142857143,16.42560775875482,0.7468253968253967,0.5483871716121306
AllGestureWiimoteY,0,extra_trees,0.7,0.7,1.1147647552861235,0.9494795918367346,0.7003659571962803
AllGestureWiimoteY,0,random_forest,0.6814285714285714,0.6814285714285715,1.0347972529797733,0.9482074829931972,0.6808138876985149
AllGestureWiimoteY,0,ridge,0.52,0.5199999999999999,17.30095362677623,0.7333333333333334,0.5074806514645372
AllGestureWiimoteY,1,extra_trees,0.6757142857142857,0.6757142857142856,1.1835175851433144,0.9461768707482993,0.6700151838018701
AllGestureWiimoteY,1,random_forest,0.6457142857142857,0.6457142857142857,1.1103405961868111,0.943403628117914,0.6369919999693617
AllGestureWiimoteY,1,ridge,0.5328571428571428,0.5328571428571428,16.837535226059014,0.7404761904761905,0.5275384136388503
AllGestureWiimoteY,2,extra_trees,0.72,0.72,0.9247752735426481,0.9612709750566893,0.7193362366361625
AllGestureWiimoteY,2,random_forest,0.6842857142857143,0.6842857142857144,0.9955297837690968,0.950937641723356,0.6830786049169594
AllGestureWiimoteY,2,ridge,0.5328571428571428,0.5328571428571427,16.837535226059014,0.7404761904761905,0.5241778953267489
AllGestureWiimoteY,3,extra_trees,0.71,0.71,1.0820840641060947,0.9499954648526077,0.7087097923011004
AllGestureWiimoteY,3,random_forest,0.6928571428571428,0.6928571428571428,1.1650237015471505,0.946764172335601,0.6926607014723258
AllGestureWiimoteY,3,ridge,0.52,0.5199999999999999,17.30095362677623,0.7333333333333334,0.5093404488529182
AllGestureWiimoteY,4,extra_trees,0.66,0.6599999999999999,1.037149524914946,0.9448208616780045,0.6619053612720697
AllGestureWiimoteY,4,random_forest,0.6257142857142857,0.6257142857142857,1.0880472191674444,0.9396927437641724,0.6303344061760787
AllGestureWiimoteY,4,ridge,0.5442857142857143,0.5442857142857144,16.425607758754815,0.7468253968253967,0.5376579259279225
AllGestureWiimoteY,5,extra_trees,0.7214285714285714,0.7214285714285713,1.0022325902543643,0.9571213151927436,0.7174649549930483
AllGestureWiimoteY,5,random_forest,0.6771428571428572,0.6771428571428572,1.0118455699687596,0.9519512471655329,0.6732359475877184
AllGestureWiimoteY,5,ridge,0.5042857142857143,0.5042857142857142,17.867353894319503,0.7246031746031746,0.4863230708136162
AllGestureWiimoteY,6,extra_trees,0.6914285714285714,0.6914285714285714,1.0562270799525755,0.9490941043083899,0.6910331565571677
AllGestureWiimoteY,6,random_forest,0.6585714285714286,0.6585714285714286,1.0460396263324379,0.9480045351473922,0.6576654344859828
AllGestureWiimoteY,6,ridge,0.5342857142857143,0.5342857142857143,16.786044292645986,0.7412698412698413,0.5194890582631069
AllGestureWiimoteY,7,extra_trees,0.6985714285714286,0.6985714285714285,1.250359875825015,0.9407619047619047,0.6989619878535214
AllGestureWiimoteY,7,random_forest,0.69,0.6900000000000001,1.0494791924017512,0.944077097505669,0.6883343598645474
AllGestureWiimoteY,7,ridge,0.5457142857142857,0.5457142857142857,16.37411682534179,0.7476190476190475,0.5291504211137874
AllGestureWiimoteY,8,extra_trees,0.71,0.71,1.1031376109122897,0.9508480725623583,0.7100260200271435
AllGestureWiimoteY,8,random_forest,0.6928571428571428,0.6928571428571428,1.0222790475942698,0.9502517006802722,0.691863030972642
AllGestureWiimoteY,8,ridge,0.52,0.5199999999999999,17.300953626776234,0.7333333333333334,0.5103540755732962
AllGestureWiimoteY,9,extra_trees,0.7328571428571429,0.7328571428571429,1.0613604423070586,0.9503378684807255,0.7294822636366083
AllGestureWiimoteY,9,random_forest,0.7071428571428572,0.7071428571428572,1.0064129183326582,0.9542551020408163,0.7041964471220483
AllGestureWiimoteY,9,ridge,0.5357142857142857,0.5357142857142857,16.73455335923296,0.7420634920634921,0.521860871979586
AllGestureWiimoteY,10,extra_trees,0.7214285714285714,0.7214285714285714,0.9276259461884149,0.9607278911564625,0.7238236766890468
AllGestureWiimoteY,10,random_forest,0.7157142857142857,0.7157142857142857,1.0249241116089953,0.9596156462585035,0.7138358993646157
AllGestureWiimoteY,10,ridge,0.5228571428571429,0.5228571428571429,17.197971759950182,0.734920634920635,0.5081453850382035
AllGestureWiimoteY,11,extra_trees,0.7314285714285714,0.7314285714285714,0.9528462352547438,0.9567369614512472,0.7290911251332985
AllGestureWiimoteY,11,random_forest,0.7157142857142857,0.7157142857142856,1.012567159620649,0.9523696145124718,0.7144393308289443
AllGestureWiimoteY,11,ridge,0.5542857142857143,0.5542857142857144,16.065171224863647,0.7523809523809525,0.5400154037946043
AllGestureWiimoteY,12,extra_trees,0.6814285714285714,0.6814285714285715,1.1110217847657828,0.9414217687074831,0.6790419936670539
AllGestureWiimoteY,12,random_forest,0.6614285714285715,0.6614285714285714,1.10096901834393,0.9421303854875283,0.6587178252285706
AllGestureWiimoteY,12,ridge,0.5542857142857143,0.5542857142857143,16.065171224863647,0.7523809523809524,0.5405831535230606
AllGestureWiimoteY,13,extra_trees,0.6914285714285714,0.6914285714285714,0.9979346969295488,0.9566077097505671,0.6922352733276618
AllGestureWiimoteY,13,random_forest,0.6857142857142857,0.6857142857142857,1.00456504830717,0.9539557823129252,0.6843700211991759
AllGestureWiimoteY,13,ridge,0.5657142857142857,0.5657142857142857,15.653243757559446,0.7587301587301587,0.5541193411254167
AllGestureWiimoteY,14,extra_trees,0.7242857142857143,0.7242857142857143,1.0214730756652226,0.9549603174603175,0.7233899516696113
AllGestureWiimoteY,14,random_forest,0.6828571428571428,0.6828571428571427,1.0333887556341679,0.9506598639455783,0.681036062051076
AllGestureWiimoteY,14,ridge,0.5342857142857143,0.5342857142857145,16.786044292645986,0.7412698412698413,0.5207141940131215
AllGestureWiimoteY,15,extra_trees,0.7357142857142858,0.7357142857142858,0.9194785051359164,0.9588968253968255,0.7344912117024784
AllGestureWiimoteY,15,random_forest,0.7071428571428572,0.7071428571428571,0.9849954706711536,0.9527936507936507,0.7032509144569691
AllGestureWiimoteY,15,ridge,0.5485714285714286,0.5485714285714287,16.27113495851574,0.7492063492063492,0.5359238569437063
AllGestureWiimoteY,16,extra_trees,0.7028571428571428,0.7028571428571427,0.9425641129523908,0.9557902494331066,0.7034478944749458
AllGestureWiimoteY,16,random_forest,0.6671428571428571,0.6671428571428571,1.002571872294407,0.9515589569160998,0.6659316010882332
AllGestureWiimoteY,16,ridge,0.5342857142857143,0.5342857142857143,16.786044292645986,0.7412698412698413,0.5214384816803268
AllGestureWiimoteY,17,extra_trees,0.7,0.7,1.06931980268828,0.9521179138321996,0.6989484816335311
AllGestureWiimoteY,17,random_forest,0.6885714285714286,0.6885714285714286,1.0452851250696653,0.9465158730158733,0.6852941490172518
AllGestureWiimoteY,17,ridge,0.5257142857142857,0.5257142857142857,17.094989893124133,0.7365079365079364,0.5008066444358475
AllGestureWiimoteY,18,extra_trees,0.7085714285714285,0.7085714285714286,0.9806432513091385,0.9549501133786847,0.7086512001185372
AllGestureWiimoteY,18,random_forest,0.6671428571428571,0.667142857142857,1.0098204038276997,0.9556757369614514,0.6678708994832367
AllGestureWiimoteY,18,ridge,0.5471428571428572,0.5471428571428572,16.322625891928766,0.7484126984126984,0.5271354079316175
AllGestureWiimoteY,19,extra_trees,0.6942857142857143,0.6942857142857142,0.9857269645000193,0.9503843537414967,0.6940095895029098
AllGestureWiimoteY,19,random_forest,0.6771428571428572,0.677142857142857,1.0355069345266517,0.9468741496598639,0.6747173850087503
AllGestureWiimoteY,19,ridge,0.5557142857142857,0.5557142857142857,16.01368029145062,0.7531746031746033,0.5366524369561151
AllGestureWiimoteY,20,extra_trees,0.7142857142857143,0.7142857142857142,1.159979934717674,0.9439183673469386,0.7134146886479785
AllGestureWiimoteY,20,random_forest,0.6785714285714286,0.6785714285714286,1.1242167877682478,0.9422188208616782,0.678561615405704
AllGestureWiimoteY,20,ridge,0.5142857142857142,0.5142857142857142,17.506917360428332,0.7301587301587301,0.5002533519536504
AllGestureWiimoteY,21,extra_trees,0.7085714285714285,0.7085714285714285,1.072035826132342,0.9473582766439909,0.707324237417147
AllGestureWiimoteY,21,random_forest,0.6985714285714286,0.6985714285714286,1.0378206456678776,0.9424943310657597,0.6973211420634311
AllGestureWiimoteY,21,ridge,0.5557142857142857,0.5557142857142857,16.01368029145062,0.7531746031746033,0.5427099918648925
AllGestureWiimoteY,22,extra_trees,0.7328571428571429,0.7328571428571429,0.9934094033163205,0.9540419501133787,0.7327163160564494
AllGestureWiimoteY,22,random_forest,0.6871428571428572,0.6871428571428572,0.9849961174019305,0.9533412698412698,0.6851621569833088
AllGestureWiimoteY,22,ridge,0.5371428571428571,0.5371428571428571,16.683062425819937,0.7428571428571429,0.5164851919455029
AllGestureWiimoteY,23,extra_trees,0.6628571428571428,0.6628571428571429,1.05341146066093,0.9374365079365079,0.6587888639200368
AllGestureWiimoteY,23,random_forest,0.6628571428571428,0.6628571428571429,1.0861008691462384,0.9352619047619048,0.6539213760624432
AllGestureWiimoteY,23,ridge,0.5171428571428571,0.5171428571428571,17.40393549360228,0.7317460317460317,0.505428000840407
AllGestureWiimoteY,24,extra_trees,0.7014285714285714,0.7014285714285714,1.2337009156175254,0.9374376417233561,0.7039827669617548
AllGestureWiimoteY,24,random_forest,0.6785714285714286,0.6785714285714286,1.2579132474298547,0.9402448979591836,0.6821762437094799
AllGestureWiimoteY,24,ridge,0.54,0.5399999999999999,16.580080558993888,0.7444444444444446,0.5383111982996395
AllGestureWiimoteY,25,extra_trees,0.7214285714285714,0.7214285714285714,1.0764164133309448,0.9582857142857142,0.7212256070948337
AllGestureWiimoteY,25,random_forest,0.6757142857142857,0.6757142857142857,1.0677415770517942,0.9529931972789117,0.6754691869796133
AllGestureWiimoteY,25,ridge,0.5685714285714286,0.5685714285714287,15.550261890733397,0.7603174603174604,0.554209261360882
AllGestureWiimoteY,26,extra_trees,0.6657142857142857,0.6657142857142857,1.1199323489644006,0.9394954648526077,0.6652349828590048
AllGestureWiimoteY,26,random_forest,0.65,0.65,1.1591874217280318,0.9389569160997733,0.6478543676539847
AllGestureWiimoteY,26,ridge,0.5328571428571428,0.5328571428571428,16.83753522605901,0.7404761904761905,0.5065772381274072
AllGestureWiimoteY,27,extra_trees,0.71,0.7100000000000001,0.9255668161589142,0.9615260770975057,0.7107593516867539
AllGestureWiimoteY,27,random_forest,0.6785714285714286,0.6785714285714285,0.9939888848694883,0.9550997732426304,0.6785646027629108
AllGestureWiimoteY,27,ridge,0.5614285714285714,0.5614285714285714,15.807716557798521,0.7563492063492063,0.554694218539918
AllGestureWiimoteY,28,extra_trees,0.6914285714285714,0.6914285714285714,1.011876737176972,0.9524637188208617,0.6936169353352453
AllGestureWiimoteY,28,random_forest,0.6542857142857142,0.6542857142857141,1.031961753886191,0.949873015873016,0.6491789310801209
AllGestureWiimoteY,28,ridge,0.5171428571428571,0.5171428571428571,17.40393549360228,0.7317460317460317,0.5056117390976792
AllGestureWiimoteY,29,extra_trees,0.7142857142857143,0.7142857142857142,1.0066541449434716,0.9551814058956916,0.7153366222910733
AllGestureWiimoteY,29,random_forest,0.6928571428571428,0.6928571428571428,1.0483403673373135,0.9537448979591836,0.6944859536341945
AllGestureWiimoteY,29,ridge,0.53,0.53,16.940517092885063,0.7388888888888888,0.5223821398628333
