Series length,Number of samples,Estimator,Run,Threads,Runtime
4096,64,moment_quant_exact_samples,4,8,0.0731469999991532
4096,64,moment_quant_exact_samples,5,8,0.07182295799793792
4096,64,moment_quant_approx_intervals,0,8,0.08909316599965678
4096,64,moment_quant_approx_intervals,5,8,0.09150074999706703
4096,64,moment_quant_exact_samples,0,8,0.076974584000709
4096,64,moment_quant_exact_intervals,8,8,0.19136341700141202
4096,100,moment_quant_exact_samples,4,8,0.1169410410002456
4096,100,moment_quant_approx_intervals,4,8,0.12571454200224252
4096,100,moment_quant_exact_intervals,1,8,0.2985113750000892
4096,100,moment_quant_exact_samples,3,8,0.11350216699793236
4096,100,moment_quant_approx_samples,5,8,0.08646491699983017
4096,100,moment_quant_exact_samples,2,8,0.11108000000240281
4096,100,moment_quant_approx_intervals,7,8,0.11174720800045179
4096,100,moment_quant_exact_intervals,7,8,0.3060488749979413
4096,100,moment_quant_approx_intervals,3,8,0.10887066600116668
4096,100,moment_quant_exact_intervals,5,8,0.30064354200294474
4096,100,moment_quant_exact_intervals,0,8,0.29722550000224146
4096,100,moment_quant_approx_intervals,5,8,0.12218033399767592
4096,100,moment_quant_approx_samples,9,8,0.09194737500001793
4096,100,moment_quant_exact_samples,1,8,0.11371816699829651
4096,100,moment_quant_approx_samples,1,8,0.08152691700161085
4096,100,moment_quant_approx_intervals,2,8,0.11245862499708892
4096,100,moment_quant_exact_intervals,6,8,0.2985303749992454
4096,100,moment_quant_approx_samples,0,8,0.0992557499994291
4096,100,moment_quant_exact_samples,5,8,0.11014912500104401
4096,100,moment_quant_exact_samples,9,8,0.11322362500141026
4096,100,moment_quant_approx_intervals,9,8,0.11212549999982002
4096,100,moment_quant_exact_intervals,2,8,0.29529133300093235
4096,100,moment_quant_exact_intervals,3,8,0.2973872920010763
4096,100,moment_quant_approx_samples,6,8,0.09435770799973398
4096,100,moment_quant_approx_intervals,8,8,0.13042254199899617
4096,100,moment_quant_exact_intervals,4,8,0.30140041599952383
4096,100,moment_quant_exact_intervals,8,8,0.3006549999990966
4096,100,moment_quant_exact_samples,8,8,0.12123970899847336
4096,100,moment_quant_exact_samples,6,8,0.11312566700144089
4096,100,moment_quant_exact_samples,7,8,0.1108989999993355
4096,100,moment_quant_approx_intervals,6,8,0.11301562500011642
4096,100,moment_quant_exact_intervals,9,8,0.30100916599985794
4096,100,moment_quant_exact_samples,0,8,0.11334929199801991
4096,100,moment_quant_approx_intervals,0,8,0.12492745899726287
4096,100,moment_quant_approx_samples,8,8,0.0901611250010319
4096,100,moment_quant_approx_samples,3,8,0.0884702080002171
4096,100,moment_quant_approx_samples,4,8,0.08173683299901313
4096,100,moment_quant_approx_intervals,1,8,0.10976054200000362
4096,100,moment_quant_approx_samples,2,8,0.10236895799971535
4096,100,moment_quant_approx_samples,7,8,0.0945924580009887
4096,300,moment_quant_exact_intervals,7,8,0.9292257499982952
4096,300,moment_quant_exact_intervals,0,8,0.9341782090014021
4096,300,moment_quant_approx_samples,1,8,0.20225133300118614
4096,300,moment_quant_approx_samples,5,8,0.19516604199816356
4096,300,moment_quant_exact_samples,6,8,0.3129909170020255
4096,300,moment_quant_approx_intervals,3,8,0.3026173750004091
4096,300,moment_quant_approx_intervals,0,8,0.30918424999981653
4096,300,moment_quant_exact_samples,3,8,0.3238265420004609
4096,300,moment_quant_approx_samples,4,8,0.22735604199988302
4096,300,moment_quant_approx_samples,6,8,0.20877612499680254
4096,300,moment_quant_approx_intervals,9,8,0.3982730419993459
4096,300,moment_quant_exact_samples,7,8,0.3390272090000508
4096,300,moment_quant_approx_samples,7,8,0.18651083300210303
4096,300,moment_quant_approx_samples,9,8,0.18163004199959687
4096,300,moment_quant_exact_intervals,3,8,0.9525715830022818
4096,300,moment_quant_approx_intervals,5,8,0.36915599999701953
4096,300,moment_quant_approx_samples,8,8,0.21342754199940828
4096,300,moment_quant_exact_intervals,6,8,0.9611178330014809
4096,300,moment_quant_approx_intervals,2,8,0.4320737909984018
4096,300,moment_quant_exact_samples,5,8,0.31482600000163075
4096,300,moment_quant_exact_samples,4,8,0.32966258299711626
4096,300,moment_quant_exact_samples,1,8,0.3269857499981299
4096,300,moment_quant_exact_samples,8,8,0.3330789579995326
4096,300,moment_quant_approx_intervals,4,8,0.36388062499827356
4096,300,moment_quant_exact_intervals,1,8,0.9479979579991777
4096,300,moment_quant_exact_intervals,9,8,0.9420207080002001
4096,300,moment_quant_exact_intervals,2,8,0.9518099999986589
4096,300,moment_quant_approx_samples,3,8,0.19238591700195684
4096,300,moment_quant_approx_intervals,1,8,0.3082732080001733
4096,300,moment_quant_exact_samples,2,8,0.31611058300040895
4096,300,moment_quant_approx_intervals,6,8,0.3108297910002875
4096,300,moment_quant_exact_intervals,5,8,0.9425305410004512
4096,300,moment_quant_approx_intervals,7,8,0.36934354200275266
4096,300,moment_quant_approx_samples,0,8,0.19549204100258066
4096,300,moment_quant_exact_samples,9,8,0.31766658299966366
4096,300,moment_quant_approx_samples,2,8,0.22724149999703513
4096,300,moment_quant_approx_intervals,8,8,0.38226112499978626
4096,300,moment_quant_exact_intervals,4,8,0.9455162080012087
4096,300,moment_quant_exact_intervals,8,8,0.9444711670003016
4096,300,moment_quant_exact_samples,0,8,0.30921995799872093
4096,1000,moment_quant_approx_intervals,0,8,1.1974364159977995
4096,1000,moment_quant_approx_samples,3,8,0.5950992079997377
4096,1000,moment_quant_exact_samples,9,8,1.0557503749987518
4096,1000,moment_quant_approx_intervals,5,8,1.2513365410013648
4096,1000,moment_quant_exact_samples,7,8,1.0599677499994868
4096,1000,moment_quant_exact_samples,2,8,1.0791507920002914
4096,1000,moment_quant_approx_intervals,3,8,1.231767208999372
4096,1000,moment_quant_approx_samples,1,8,0.590882958000293
4096,1000,moment_quant_exact_intervals,5,8,3.227207959000225
4096,1000,moment_quant_approx_samples,7,8,0.5881433340000513
4096,1000,moment_quant_exact_intervals,0,8,3.20013341700178
4096,1000,moment_quant_approx_samples,6,8,0.6043180000015127
4096,1000,moment_quant_exact_samples,8,8,1.155979291001131
4096,1000,moment_quant_exact_intervals,7,8,3.2490740829998686
4096,1000,moment_quant_exact_intervals,3,8,3.283882124997035
4096,1000,moment_quant_exact_samples,5,8,1.0962237079984334
4096,1000,moment_quant_approx_intervals,9,8,1.1906420420018549
4096,1000,moment_quant_approx_samples,2,8,0.5805216659973667
4096,1000,moment_quant_exact_samples,4,8,1.0610149579988502
4096,1000,moment_quant_exact_intervals,4,8,3.206235417001153
4096,1000,moment_quant_exact_intervals,1,8,3.2028810830015573
4096,1000,moment_quant_approx_intervals,7,8,1.2187192919991503
4096,1000,moment_quant_approx_intervals,8,8,1.1828128329980245
4096,1000,moment_quant_approx_samples,8,8,0.5779433750030876
4096,1000,moment_quant_approx_intervals,6,8,1.2060904999998456
4096,1000,moment_quant_approx_samples,0,8,0.5859155409998493
4096,1000,moment_quant_approx_intervals,4,8,1.232000333002361
4096,1000,moment_quant_approx_intervals,2,8,1.1695480000016687
4096,1000,moment_quant_approx_samples,4,8,0.5758031670011405
4096,1000,moment_quant_exact_intervals,2,8,3.189414249998663
4096,1000,moment_quant_approx_samples,9,8,0.6262457920020097
4096,1000,moment_quant_exact_samples,6,8,1.0441352909983834
4096,1000,moment_quant_exact_samples,3,8,1.0667229579994455
4096,1000,moment_quant_exact_intervals,8,8,3.2083999999995285
4096,1000,moment_quant_exact_samples,1,8,1.065375624999433
4096,1000,moment_quant_exact_samples,0,8,1.073685542000021
4096,1000,moment_quant_exact_intervals,6,8,3.2096273749993998
4096,1000,moment_quant_exact_intervals,9,8,3.2079914579990145
4096,1000,moment_quant_approx_intervals,1,8,1.2582098339989898
4096,1000,moment_quant_approx_samples,5,8,0.6502659580000909
4096,3000,moment_quant_approx_samples,8,8,2.0010209159991064
4096,3000,moment_quant_approx_samples,4,8,1.9449430419990676
4096,3000,moment_quant_exact_samples,9,8,3.2189446250013134
4096,3000,moment_quant_approx_samples,0,8,1.9018212920018414
4096,3000,moment_quant_exact_samples,7,8,3.267061874998035
4096,3000,moment_quant_approx_intervals,5,8,4.234374457999365
4096,3000,moment_quant_exact_intervals,7,8,9.849751457997627
4096,3000,moment_quant_exact_intervals,3,8,9.875488833000418
4096,3000,moment_quant_exact_intervals,4,8,9.854728458001773
4096,3000,moment_quant_exact_samples,6,8,3.2317590409984405
4096,3000,moment_quant_exact_samples,1,8,3.2582420420003473
4096,3000,moment_quant_approx_samples,9,8,1.9445567499969911
4096,3000,moment_quant_approx_intervals,4,8,3.9873990419982874
4096,3000,moment_quant_approx_intervals,0,8,4.010204334001173
4096,3000,moment_quant_approx_intervals,3,8,3.7506521250033984
4096,3000,moment_quant_approx_intervals,7,8,3.8866910840006312
4096,3000,moment_quant_exact_intervals,5,8,9.861092499999359
4096,3000,moment_quant_approx_samples,7,8,1.9352316670010623
4096,3000,moment_quant_exact_samples,2,8,3.13258504100304
4096,3000,moment_quant_approx_samples,3,8,1.9770549580025545
4096,3000,moment_quant_exact_intervals,2,8,9.879786792000232
4096,3000,moment_quant_exact_intervals,9,8,9.866140707999875
4096,3000,moment_quant_approx_intervals,9,8,4.128009791002114
4096,3000,moment_quant_approx_intervals,6,8,4.189337957999669
4096,3000,moment_quant_exact_intervals,0,8,9.856457917001535
4096,3000,moment_quant_approx_samples,2,8,1.9411242919995857
4096,3000,moment_quant_approx_samples,5,8,1.9600981669973407
4096,3000,moment_quant_approx_intervals,1,8,4.17461404200003
4096,3000,moment_quant_exact_samples,8,8,3.1586437089972605
4096,3000,moment_quant_approx_intervals,8,8,3.8992716659995494
4096,3000,moment_quant_exact_samples,0,8,3.165271917001519
4096,3000,moment_quant_approx_intervals,2,8,3.9377734170011536
4096,3000,moment_quant_approx_samples,6,8,1.9555694999980915
4096,3000,moment_quant_exact_intervals,1,8,9.864902417000849
4096,3000,moment_quant_exact_intervals,6,8,9.863675791999412
4096,3000,moment_quant_exact_samples,3,8,3.152149792000273
4096,3000,moment_quant_exact_intervals,8,8,9.86552658400251
4096,3000,moment_quant_approx_samples,1,8,2.0008252499974333
4096,3000,moment_quant_exact_samples,5,8,3.191483333997894
4096,3000,moment_quant_exact_samples,4,8,3.2292885839997325
4096,10000,moment_quant_approx_samples,0,8,7.782547957998759
4096,10000,moment_quant_approx_intervals,8,8,16.711360957997385
4096,10000,moment_quant_approx_intervals,4,8,16.74456475000261
4096,10000,moment_quant_exact_intervals,8,8,33.984576417002245
4096,10000,moment_quant_exact_samples,9,8,10.720606417002273
4096,10000,moment_quant_approx_samples,9,8,7.855086334002408
4096,10000,moment_quant_exact_intervals,1,8,33.87483308299852
4096,10000,moment_quant_exact_samples,6,8,10.757607957999426
4096,10000,moment_quant_exact_samples,3,8,11.072264250000444
4096,10000,moment_quant_exact_intervals,3,8,33.93067208299908
4096,10000,moment_quant_approx_samples,4,8,7.895748625000124
4096,10000,moment_quant_approx_samples,1,8,7.852977374997863
4096,10000,moment_quant_approx_intervals,2,8,16.67737195800146
4096,10000,moment_quant_approx_intervals,5,8,16.648655583001528
4096,10000,moment_quant_approx_samples,7,8,7.738752249999379
4096,10000,moment_quant_approx_intervals,0,8,16.833738792000077
4096,10000,moment_quant_exact_intervals,7,8,33.833697916001256
4096,10000,moment_quant_approx_intervals,3,8,16.447004457997537
4096,10000,moment_quant_approx_samples,5,8,7.705779583000549
4096,10000,moment_quant_exact_intervals,9,8,33.8698235419979
4096,10000,moment_quant_exact_intervals,0,8,33.96206570800132
4096,10000,moment_quant_exact_intervals,6,8,33.835587500001566
4096,10000,moment_quant_approx_intervals,9,8,16.42003579199809
4096,10000,moment_quant_approx_intervals,7,8,16.778530249997857
4096,10000,moment_quant_exact_samples,2,8,10.56486437499916
4096,10000,moment_quant_approx_samples,6,8,7.757900542001153
4096,10000,moment_quant_exact_samples,0,8,10.92693141700147
4096,10000,moment_quant_approx_samples,3,8,7.818678750001709
4096,10000,moment_quant_approx_samples,2,8,7.768198333000328
4096,10000,moment_quant_approx_samples,8,8,7.706890083001781
4096,10000,moment_quant_exact_samples,7,8,10.56947937500081
4096,10000,moment_quant_approx_intervals,1,8,16.859976540999924
4096,10000,moment_quant_exact_samples,8,8,10.863633167002263
4096,10000,moment_quant_exact_samples,5,8,11.107971292000002
4096,10000,moment_quant_exact_samples,4,8,11.438313040998764
4096,10000,moment_quant_exact_samples,1,8,11.460488666001766
4096,10000,moment_quant_approx_intervals,6,8,16.72762462499668
4096,10000,moment_quant_exact_intervals,5,8,33.87781870800245
4096,10000,moment_quant_exact_intervals,2,8,33.84739095799887
4096,10000,moment_quant_exact_intervals,4,8,33.997434917000646
8192,1,moment_quant_approx_samples,7,8,0.031169333000434563
8192,1,moment_quant_exact_samples,4,8,0.014674916998046683
8192,1,moment_quant_exact_intervals,1,8,0.016338749999704305
8192,1,moment_quant_approx_samples,5,8,0.03102279200174962
8192,1,moment_quant_approx_intervals,4,8,0.033706999998685205
8192,1,moment_quant_exact_intervals,9,8,0.015443832999153528
8192,1,moment_quant_approx_samples,6,8,0.030857834000926232
8192,1,moment_quant_approx_intervals,5,8,0.03247000000192202
8192,1,moment_quant_approx_intervals,8,8,0.03239316600229358
8192,1,moment_quant_exact_intervals,2,8,0.014788041000429075
8192,1,moment_quant_exact_samples,0,8,0.014087709001614712
8192,1,moment_quant_approx_intervals,0,8,0.03245712500211084
8192,1,moment_quant_exact_intervals,4,8,0.014724125001521315
8192,1,moment_quant_exact_intervals,5,8,0.014571583000360988
8192,1,moment_quant_exact_samples,5,8,0.015371207999123726
8192,1,moment_quant_exact_intervals,0,8,0.015729209000710398
8192,1,moment_quant_exact_samples,2,8,0.014664541999081848
8192,1,moment_quant_approx_intervals,7,8,0.03379454100286239
8192,1,moment_quant_exact_samples,1,8,0.015295834000426112
8192,1,moment_quant_approx_samples,1,8,0.031005249998997897
8192,1,moment_quant_exact_samples,7,8,0.014871499999571824
8192,1,moment_quant_exact_intervals,3,8,0.014809749998676125
8192,1,moment_quant_approx_samples,0,8,0.03080324999973527
8192,1,moment_quant_approx_intervals,6,8,0.033743667001544964
8192,1,moment_quant_exact_samples,9,8,0.015115957998204976
8192,1,moment_quant_approx_samples,4,8,0.02987070799645153
8192,1,moment_quant_exact_intervals,6,8,0.01614908299961826
8192,1,moment_quant_approx_intervals,2,8,0.03320454200002132
8192,1,moment_quant_exact_intervals,8,8,0.015350209003372584
8192,1,moment_quant_approx_samples,3,8,0.03165370900023845
8192,1,moment_quant_exact_intervals,7,8,0.015835166999750072
8192,1,moment_quant_approx_samples,8,8,0.0313647500006482
8192,1,moment_quant_approx_samples,2,8,0.030185457999323262
8192,1,moment_quant_exact_samples,6,8,0.016020500002923654
8192,1,moment_quant_approx_intervals,3,8,0.03318062500329688
8192,1,moment_quant_approx_samples,9,8,0.02985491700019338
8192,1,moment_quant_exact_samples,8,8,0.015037249999295454
8192,1,moment_quant_approx_intervals,1,8,0.033361624999088235
8192,1,moment_quant_exact_samples,3,8,0.01578404199972283
8192,1,moment_quant_approx_intervals,9,8,0.033350083002005704
8192,2,moment_quant_exact_samples,4,8,0.01616387499962002
8192,2,moment_quant_approx_samples,5,8,0.032572500000242144
8192,2,moment_quant_exact_samples,5,8,0.01725454100233037
8192,2,moment_quant_exact_samples,0,8,0.017030167000484653
8192,2,moment_quant_exact_intervals,9,8,0.025002792001032503
8192,2,moment_quant_approx_intervals,4,8,0.03631524999946123
8192,2,moment_quant_approx_samples,3,8,0.032515250000869855
8192,2,moment_quant_approx_intervals,5,8,0.035030041999561945
8192,2,moment_quant_approx_samples,6,8,0.032921917001658585
8192,2,moment_quant_approx_samples,2,8,0.03297504199872492
8192,2,moment_quant_exact_samples,6,8,0.01689670800260501
8192,2,moment_quant_approx_samples,8,8,0.03274450000026263
8192,2,moment_quant_approx_samples,4,8,0.03334229100073571
8192,2,moment_quant_approx_samples,9,8,0.03274020800017752
8192,2,moment_quant_approx_intervals,9,8,0.035689291999005945
8192,2,moment_quant_approx_intervals,6,8,0.035228500000812346
8192,2,moment_quant_exact_samples,1,8,0.016046708999056136
8192,2,moment_quant_approx_intervals,3,8,0.036316749999969034
8192,2,moment_quant_exact_samples,2,8,0.017314249998889863
8192,2,moment_quant_approx_samples,0,8,0.03252770900144242
8192,2,moment_quant_approx_intervals,8,8,0.035061791000771336
8192,2,moment_quant_exact_samples,3,8,0.016270500000246102
8192,2,moment_quant_approx_intervals,0,8,0.03656258299815818
8192,2,moment_quant_approx_intervals,1,8,0.035867499998857966
8192,2,moment_quant_exact_intervals,8,8,0.023399417001201073
8192,2,moment_quant_approx_samples,1,8,0.032892457998968894
8192,2,moment_quant_approx_samples,7,8,0.032505291997949826
8192,2,moment_quant_exact_intervals,1,8,0.023936916997627122
8192,2,moment_quant_exact_samples,7,8,0.017324042000836926
8192,2,moment_quant_approx_intervals,2,8,0.037138125000637956
8192,2,moment_quant_exact_intervals,6,8,0.023600666001584614
8192,2,moment_quant_exact_intervals,2,8,0.023464416000933852
8192,2,moment_quant_exact_intervals,7,8,0.023399499998049578
8192,2,moment_quant_exact_samples,8,8,0.015602167000906775
8192,2,moment_quant_exact_intervals,3,8,0.02357658300024923
8192,2,moment_quant_exact_samples,9,8,0.015154917000472778
8192,2,moment_quant_exact_intervals,5,8,0.02359783399879234
8192,2,moment_quant_approx_intervals,7,8,0.03593816600186983
8192,2,moment_quant_exact_intervals,4,8,0.023575916999106994
